label,x,y
2,82,155
2,91,155
2,92,155
2,95,155
2,97,155
2,98,155
2,103,155
2,104,155
2,105,155
2,106,155
2,111,155
2,118,155
2,119,155
2,128,155
2,133,155
2,146,155
2,149,155
2,152,155
2,154,155
2,159,155
2,162,155
2,165,155
2,13,156
2,15,156
2,19,156
2,20,156
2,22,156
2,23,156
2,24,156
2,26,156
2,31,156
2,32,156
2,36,156
2,38,156
2,40,156
2,41,156
2,47,156
2,48,156
2,49,156
2,51,156
2,53,156
2,56,156
2,57,156
2,59,156
2,65,156
2,69,156
2,72,156
2,81,156
2,87,156
2,91,156
2,92,156
2,94,156
2,97,156
2,104,156
2,106,156
2,108,156
2,111,156
2,115,156
2,118,156
2,119,156
2,123,156
2,126,156
2,128,156
2,130,156
2,137,156
2,142,156
2,147,156
2,148,156
2,149,156
2,155,156
2,159,156
2,160,156
2,163,156
2,164,156
2,166,156
2,169,156
2,13,157
2,14,157
2,17,157
2,21,157
2,22,157
2,23,157
2,24,157
2,25,157
2,27,157
2,28,157
2,29,157
2,31,157
2,32,157
2,34,157
2,35,157
2,36,157
2,39,157
2,40,157
2,41,157
2,45,157
2,51,157
2,54,157
2,55,157
2,58,157
2,62,157
2,63,157
2,64,157
2,65,157
2,75,157
2,76,157
2,85,157
2,86,157
2,98,157
2,104,157
2,105,157
2,107,157
2,110,157
2,111,157
2,116,157
2,119,157
2,129,157
2,137,157
2,139,157
2,140,157
2,141,157
2,142,157
2,149,157
2,155,157
2,156,157
2,157,157
2,163,157
2,164,157
2,166,157
2,167,157
2,1,158
2,10,158
2,14,158
2,16,158
2,17,158
2,21,158
2,22,158
2,25,158
2,28,158
2,29,158
2,31,158
2,32,158
2,35,158
2,37,158
2,39,158
2,42,158
2,43,158
2,45,158
2,47,158
2,48,158
2,53,158
2,56,158
2,58,158
2,59,158
2,62,158
2,66,158
2,67,158
2,70,158
2,72,158
2,74,158
2,81,158
2,85,158
2,87,158
2,91,158
2,92,158
2,93,158
2,94,158
2,95,158
2,96,158
2,97,158
2,99,158
2,101,158
2,103,158
2,109,158
2,112,158
2,114,158
2,117,158
2,119,158
2,127,158
2,129,158
2,130,158
2,132,158
2,133,158
2,135,158
2,136,158
2,140,158
2,142,158
2,146,158
2,147,158
2,148,158
2,151,158
2,154,158
2,155,158
2,157,158
2,158,158
2,159,158
2,162,158
2,2,159
2,14,159
2,19,159
2,21,159
2,23,159
2,25,159
2,28,159
2,29,159
2,32,159
2,33,159
2,34,159
2,37,159
2,44,159
2,48,159
2,50,159
2,51,159
2,52,159
2,54,159
2,56,159
2,58,159
2,60,159
2,61,159
2,69,159
2,75,159
2,86,159
2,93,159
2,101,159
2,103,159
2,106,159
2,108,159
2,111,159
2,113,159
2,114,159
2,115,159
2,116,159
2,117,159
2,118,159
2,120,159
2,121,159
2,124,159
2,125,159
2,130,159
2,133,159
2,139,159
2,142,159
2,143,159
2,147,159
2,151,159
2,152,159
2,156,159
2,157,159
2,160,159
2,163,159
2,170,159
2,177,159
2,6,160
2,11,160
2,12,160
2,15,160
2,16,160
2,17,160
2,21,160
2,23,160
2,24,160
2,26,160
2,27,160
2,30,160
2,35,160
2,37,160
2,40,160
2,47,160
2,48,160
2,50,160
2,55,160
2,56,160
2,59,160
2,61,160
2,67,160
2,71,160
2,76,160
2,83,160
2,90,160
2,91,160
2,94,160
2,95,160
2,97,160
2,98,160
2,102,160
2,103,160
2,104,160
2,106,160
2,108,160
2,110,160
2,113,160
2,114,160
2,115,160
2,117,160
2,118,160
2,121,160
2,123,160
2,124,160
2,133,160
2,137,160
2,139,160
2,143,160
2,146,160
2,148,160
2,149,160
2,159,160
2,160,160
2,163,160
2,174,160
2,19,161
2,21,161
2,24,161
2,26,161
2,29,161
2,30,161
2,32,161
2,33,161
2,36,161
2,37,161
2,40,161
2,41,161
2,45,161
2,47,161
2,50,161
2,52,161
2,55,161
2,56,161
2,58,161
2,59,161
2,61,161
2,66,161
2,67,161
2,69,161
2,72,161
2,78,161
2,79,161
2,84,161
2,85,161
2,86,161
2,88,161
2,91,161
2,95,161
2,97,161
2,100,161
2,102,161
2,103,161
2,109,161
2,113,161
2,114,161
2,116,161
2,117,161
2,120,161
2,122,161
2,128,161
2,129,161
2,131,161
2,134,161
2,139,161
2,140,161
2,142,161
2,143,161
2,144,161
2,147,161
2,151,161
2,11,162
2,19,162
2,20,162
2,21,162
2,22,162
2,24,162
2,26,162
2,27,162
2,30,162
2,31,162
2,33,162
2,35,162
2,37,162
2,42,162
2,44,162
2,45,162
2,46,162
2,48,162
2,51,162
2,54,162
2,57,162
2,59,162
2,60,162
2,61,162
2,64,162
2,70,162
2,72,162
2,75,162
2,81,162
2,83,162
2,87,162
2,91,162
2,95,162
2,96,162
2,98,162
2,100,162
2,105,162
2,106,162
2,109,162
2,111,162
2,112,162
2,114,162
2,115,162
2,116,162
2,118,162
2,119,162
2,124,162
2,126,162
2,127,162
2,130,162
2,131,162
2,139,162
2,142,162
2,143,162
2,145,162
2,146,162
2,147,162
2,155,162
2,165,162
2,166,162
2,19,163
2,22,163
2,24,163
2,26,163
2,27,163
2,28,163
2,33,163
2,37,163
2,38,163
2,39,163
2,40,163
2,43,163
2,45,163
2,48,163
2,49,163
2,53,163
2,54,163
2,56,163
2,57,163
2,58,163
2,63,163
2,67,163
2,69,163
2,72,163
2,82,163
2,91,163
2,94,163
2,95,163
2,98,163
2,99,163
2,103,163
2,104,163
2,105,163
2,106,163
2,107,163
2,109,163
2,110,163
2,111,163
2,114,163
2,117,163
2,118,163
2,120,163
2,121,163
2,122,163
2,124,163
2,127,163
2,129,163
2,136,163
2,137,163
2,140,163
2,147,163
2,153,163
2,159,163
2,165,163
2,13,164
2,14,164
2,15,164
2,19,164
2,22,164
2,23,164
2,26,164
2,29,164
2,32,164
2,33,164
2,34,164
2,35,164
2,38,164
2,40,164
2,41,164
2,42,164
2,44,164
2,46,164
2,48,164
2,49,164
2,51,164
2,53,164
2,54,164
2,57,164
2,58,164
2,59,164
2,60,164
2,61,164
2,62,164
2,64,164
2,65,164
2,67,164
2,70,164
2,71,164
2,72,164
2,87,164
2,88,164
2,91,164
2,92,164
2,94,164
2,95,164
2,97,164
2,98,164
2,100,164
2,101,164
2,102,164
2,103,164
2,105,164
2,107,164
2,109,164
2,110,164
2,111,164
2,112,164
2,113,164
2,114,164
2,115,164
2,117,164
2,121,164
2,122,164
2,123,164
2,129,164
2,133,164
2,144,164
2,145,164
2,147,164
2,150,164
2,151,164
2,152,164
2,153,164
2,158,164
2,161,164
2,14,165
2,24,165
2,28,165
2,29,165
2,31,165
2,35,165
2,38,165
2,39,165
2,41,165
2,42,165
2,45,165
2,48,165
2,49,165
2,52,165
2,53,165
2,54,165
2,55,165
2,58,165
2,61,165
2,63,165
2,66,165
2,71,165
2,72,165
2,74,165
2,80,165
2,82,165
2,86,165
2,89,165
2,94,165
2,96,165
2,98,165
2,100,165
2,101,165
2,102,165
2,103,165
2,108,165
2,110,165
2,114,165
2,117,165
2,120,165
2,121,165
2,122,165
2,125,165
2,130,165
2,133,165
2,138,165
2,139,165
2,140,165
2,145,165
2,146,165
2,147,165
2,149,165
2,150,165
2,152,165
2,153,165
2,155,165
2,158,165
2,159,165
2,160,165
2,165,165
2,22,166
2,27,166
2,37,166
2,39,166
2,40,166
2,42,166
2,46,166
2,49,166
2,50,166
2,51,166
2,54,166
2,55,166
2,56,166
2,58,166
2,59,166
2,60,166
2,61,166
2,62,166
2,65,166
2,67,166
2,68,166
2,76,166
2,81,166
2,83,166
2,85,166
2,90,166
2,91,166
2,92,166
2,93,166
2,94,166
2,95,166
2,96,166
2,97,166
2,99,166
2,100,166
2,101,166
2,102,166
2,103,166
2,104,166
2,105,166
2,107,166
2,108,166
2,110,166
2,114,166
2,116,166
2,117,166
2,119,166
2,125,166
2,127,166
2,128,166
2,129,166
2,138,166
2,139,166
2,142,166
2,144,166
2,145,166
2,149,166
2,150,166
2,151,166
2,157,166
2,16,167
2,25,167
2,29,167
2,30,167
2,36,167
2,41,167
2,42,167
2,43,167
2,46,167
2,51,167
2,53,167
2,54,167
2,56,167
2,57,167
2,58,167
2,60,167
2,64,167
2,66,167
2,67,167
2,69,167
2,70,167
2,71,167
2,74,167
2,77,167
2,81,167
2,82,167
2,89,167
2,93,167
2,94,167
2,97,167
2,99,167
2,100,167
2,101,167
2,102,167
2,105,167
2,106,167
2,107,167
2,108,167
2,109,167
2,110,167
2,111,167
2,112,167
2,113,167
2,114,167
2,115,167
2,116,167
2,119,167
2,125,167
2,126,167
2,128,167
2,129,167
2,132,167
2,133,167
2,134,167
2,138,167
2,140,167
2,145,167
2,146,167
2,147,167
2,148,167
2,150,167
2,153,167
2,159,167
2,164,167
2,10,168
2,16,168
2,22,168
2,25,168
2,28,168
2,29,168
2,34,168
2,35,168
2,36,168
2,42,168
2,46,168
2,49,168
2,51,168
2,54,168
2,55,168
2,56,168
2,57,168
2,62,168
2,63,168
2,64,168
2,65,168
2,66,168
2,67,168
2,72,168
2,73,168
2,75,168
2,77,168
2,82,168
2,86,168
2,88,168
2,93,168
2,95,168
2,103,168
2,104,168
2,106,168
2,107,168
2,109,168
2,112,168
2,114,168
2,117,168
2,118,168
2,121,168
2,125,168
2,129,168
2,133,168
2,134,168
2,138,168
2,142,168
2,147,168
2,151,168
2,155,168
2,156,168
2,159,168
2,163,168
2,11,169
2,20,169
2,23,169
2,26,169
2,30,169
2,33,169
2,41,169
2,45,169
2,47,169
2,48,169
2,50,169
2,51,169
2,52,169
2,54,169
2,56,169
2,59,169
2,60,169
2,62,169
2,64,169
2,65,169
2,69,169
2,71,169
2,72,169
2,76,169
2,80,169
2,83,169
2,84,169
2,85,169
2,89,169
2,91,169
2,94,169
2,96,169
2,97,169
2,98,169
2,99,169
2,100,169
2,102,169
2,103,169
2,104,169
2,106,169
2,107,169
2,111,169
2,112,169
2,113,169
2,114,169
2,116,169
2,117,169
2,118,169
2,120,169
2,121,169
2,124,169
2,128,169
2,136,169
2,141,169
2,142,169
2,144,169
2,146,169
2,148,169
2,150,169
2,154,169
2,156,169
2,158,169
2,1,170
2,17,170
2,23,170
2,25,170
2,30,170
2,31,170
2,33,170
2,40,170
2,44,170
2,48,170
2,49,170
2,50,170
2,52,170
2,54,170
2,59,170
2,60,170
2,61,170
2,63,170
2,64,170
2,66,170
2,67,170
2,69,170
2,77,170
2,83,170
2,85,170
2,88,170
2,90,170
2,95,170
2,96,170
2,98,170
2,99,170
2,100,170
2,102,170
2,107,170
2,109,170
2,110,170
2,116,170
2,118,170
2,119,170
2,124,170
2,129,170
2,131,170
2,149,170
2,153,170
2,154,170
2,155,170
2,22,171
2,31,171
2,34,171
2,40,171
2,41,171
2,42,171
2,45,171
2,51,171
2,52,171
2,53,171
2,55,171
2,56,171
2,57,171
2,58,171
2,61,171
2,63,171
2,65,171
2,69,171
2,76,171
2,87,171
2,92,171
2,95,171
2,97,171
2,98,171
2,101,171
2,103,171
2,104,171
2,105,171
2,115,171
2,121,171
2,122,171
2,123,171
2,125,171
2,129,171
2,136,171
2,137,171
2,138,171
2,139,171
2,141,171
2,148,171
2,151,171
2,159,171
2,26,172
2,31,172
2,32,172
2,38,172
2,39,172
2,41,172
2,44,172
2,47,172
2,48,172
2,52,172
2,56,172
2,57,172
2,58,172
2,60,172
2,62,172
2,63,172
2,66,172
2,67,172
2,68,172
2,69,172
2,82,172
2,83,172
2,84,172
2,88,172
2,92,172
2,93,172
2,99,172
2,101,172
2,102,172
2,103,172
2,104,172
2,107,172
2,110,172
2,111,172
2,114,172
2,116,172
2,117,172
2,123,172
2,124,172
2,125,172
2,126,172
2,128,172
2,132,172
2,137,172
2,140,172
2,153,172
2,154,172
2,29,173
2,39,173
2,40,173
2,43,173
2,47,173
2,50,173
2,52,173
2,54,173
2,55,173
2,58,173
2,60,173
2,61,173
2,62,173
2,65,173
2,66,173
2,67,173
2,70,173
2,77,173
2,78,173
2,80,173
2,81,173
2,83,173
2,85,173
2,86,173
2,88,173
2,95,173
2,97,173
2,100,173
2,103,173
2,104,173
2,110,173
2,111,173
2,112,173
2,113,173
2,115,173
2,116,173
2,118,173
2,119,173
2,120,173
2,121,173
2,127,173
2,148,173
2,15,174
2,21,174
2,37,174
2,38,174
2,39,174
2,41,174
2,46,174
2,51,174
2,60,174
2,61,174
2,62,174
2,63,174
2,66,174
2,67,174
2,69,174
2,74,174
2,75,174
2,80,174
2,82,174
2,88,174
2,89,174
2,90,174
2,96,174
2,97,174
2,99,174
2,101,174
2,103,174
2,106,174
2,107,174
2,108,174
2,112,174
2,114,174
2,118,174
2,120,174
2,150,174
2,152,174
2,153,174
2,162,174
2,30,175
2,35,175
2,36,175
2,40,175
2,43,175
2,45,175
2,47,175
2,48,175
2,49,175
2,53,175
2,56,175
2,61,175
2,62,175
2,64,175
2,65,175
2,66,175
2,69,175
2,72,175
2,73,175
2,74,175
2,75,175
2,87,175
2,88,175
2,93,175
2,94,175
2,95,175
2,100,175
2,102,175
2,104,175
2,106,175
2,108,175
2,110,175
2,111,175
2,114,175
2,122,175
2,125,175
2,126,175
2,127,175
2,128,175
2,129,175
2,131,175
2,133,175
2,135,175
2,136,175
2,137,175
2,143,175
2,147,175
2,148,175
2,155,175
2,166,175
2,20,176
2,37,176
2,39,176
2,40,176
2,46,176
2,48,176
2,51,176
2,54,176
2,55,176
2,57,176
2,58,176
2,59,176
2,62,176
2,63,176
2,65,176
2,66,176
2,67,176
2,68,176
2,69,176
2,70,176
2,71,176
2,72,176
2,74,176
2,87,176
2,89,176
2,91,176
2,92,176
2,94,176
2,95,176
2,98,176
2,102,176
2,103,176
2,105,176
2,106,176
2,107,176
2,110,176
2,111,176
2,112,176
2,113,176
2,116,176
2,118,176
2,123,176
2,127,176
2,132,176
2,135,176
2,144,176
2,157,176
2,159,176
2,161,176
2,32,177
2,45,177
2,46,177
2,47,177
2,49,177
2,51,177
2,57,177
2,58,177
2,60,177
2,61,177
2,63,177
2,65,177
2,67,177
2,68,177
2,69,177
2,74,177
2,89,177
2,90,177
2,92,177
2,93,177
2,94,177
2,95,177
2,98,177
2,105,177
2,106,177
2,109,177
2,110,177
2,111,177
2,112,177
2,117,177
2,118,177
2,120,177
2,125,177
2,139,177
2,141,177
2,148,177
2,149,177
2,152,177
2,25,178
2,44,178
2,49,178
2,55,178
2,56,178
2,57,178
2,58,178
2,60,178
2,63,178
2,64,178
2,65,178
2,67,178
2,70,178
2,71,178
2,72,178
2,74,178
2,80,178
2,84,178
2,88,178
2,98,178
2,101,178
2,103,178
2,104,178
2,108,178
2,113,178
2,114,178
2,115,178
2,129,178
2,133,178
2,134,178
2,139,178
2,146,178
2,28,179
2,31,179
2,44,179
2,50,179
2,55,179
2,59,179
2,61,179
2,65,179
2,72,179
2,74,179
2,89,179
2,97,179
2,99,179
2,100,179
2,102,179
2,108,179
2,109,179
2,111,179
2,113,179
2,120,179
2,121,179
2,122,179
2,144,179
2,29,180
2,45,180
2,50,180
2,51,180
2,53,180
2,54,180
2,55,180
2,56,180
2,57,180
2,62,180
2,63,180
2,64,180
2,75,180
2,79,180
2,85,180
2,90,180
2,92,180
2,96,180
2,103,180
2,106,180
2,113,180
2,119,180
2,28,181
2,36,181
2,50,181
2,51,181
2,62,181
2,65,181
2,66,181
2,68,181
2,69,181
2,72,181
2,80,181
2,88,181
2,110,181
2,117,181
2,39,182
2,48,182
2,51,182
2,52,182
2,62,182
2,65,182
2,98,182
2,100,182
2,101,182
2,102,182
2,105,182
2,108,182
2,114,182
2,115,182
2,117,182
2,120,182
2,134,182
2,27,183
2,38,183
2,42,183
2,44,183
2,61,183
2,67,183
2,71,183
2,82,183
2,84,183
2,88,183
2,99,183
2,106,183
2,108,183
2,109,183
2,111,183
2,120,183
2,124,183
2,127,183
2,130,183
2,131,183
2,158,183
2,48,184
2,59,184
2,65,184
2,68,184
2,69,184
2,71,184
2,74,184
2,75,184
2,80,184
2,88,184
2,90,184
2,91,184
2,93,184
2,125,184
2,41,185
2,50,185
2,51,185
2,64,185
2,77,185
2,104,185
2,108,185
2,110,185
2,113,185
2,117,185
2,121,185
2,45,186
2,61,186
2,63,186
2,66,186
2,77,186
2,106,186
2,112,186
2,113,186
